nation,worldCupYear,playerName,playerId,jerseyNumber,rating,position,attack,defense,isLegendary
ITA,1986,G. Baresi,giuseppe-baresi,11,75,RM/CM,34,34,false
ITA,1986,Tancredi,franco-tancredi,12,76,GK,0,76,false
ITA,1986,De Napoli,fernando-de-napoli,13,79,CM,36,36,false
ITA,1986,Di Gennaro,antonio-di-gennaro,14,74,LM/CM,33,33,false
ITA,1986,Tardelli,marco-tardelli,15,85,RM/CM,38,38,false
ITA,1986,Conti,bruno-conti,16,83,LW/RW,83,10,false
ITA,1986,Vialli,gianluca-vialli,17,84,ST,84,10,false
ITA,1986,Altobelli,alessandro-altobelli,18,85,ST,85,10,false
ITA,1986,Galderisi,giuseppe-galderisi,19,74,ST,74,9,false
ITA,1986,P. Rossi,paolo-rossi,20,88,ST,88,11,true
ITA,1986,Serena,aldo-serena,21,77,ST,77,9,false
ITA,1986,Zenga,walter-zenga,22,78,GK,0,78,false
ITA,1990,Zenga,walter-zenga,1,88,GK,0,88,false
ITA,1990,Baresi,franco-baresi,2,94,CB,11,94,true
ITA,1990,Bergomi,giuseppe-bergomi,3,83,CB,10,83,false
ITA,1990,De Agostini,luigi-de-agostini,4,80,RB/LB,10,80,false
ITA,1990,Ferrara,ciro-ferrara,5,78,CB/RB,9,78,false
ITA,1990,Ferri,riccardo-ferri,6,80,CB,10,80,false
ITA,1990,Maldini,paolo-maldini,7,89,LB,11,89,true
ITA,1990,Vierchowod,pietro-vierchowod,8,82,CB,10,82,false
ITA,1990,Ancelotti,carlo-ancelotti,9,81,CM,36,36,false
ITA,1990,Berti,nicola-berti,10,80,CM/RM,36,36,false
ITA,1990,De Napoli,fernando-de-napoli,11,78,RM/CM,35,35,false
ITA,1990,Tacconi,stefano-tacconi,12,78,GK,0,78,false
ITA,1990,Giannini,giuseppe-giannini,13,82,LM/CM,37,37,false
ITA,1990,Marocchi,giancarlo-marocchi,14,74,RM/CM,33,33,false
ITA,1990,R. Baggio,roberto-baggio,15,90,RW/ST,90,11,true
ITA,1990,Carnevale,andrea-carnevale,16,77,ST,77,9,false
ITA,1990,Donadoni,roberto-donadoni,17,84,RM/CM,38,38,false
ITA,1990,Mancini,roberto-mancini,18,82,ST/LW,82,10,false
ITA,1990,Schillaci,salvatore-schillaci,19,86,ST,86,10,false
ITA,1990,Serena,aldo-serena,20,78,ST,78,9,false
ITA,1990,Vialli,gianluca-vialli,21,84,ST,84,10,false
ITA,1990,Pagliuca,gianluca-pagliuca,22,76,GK,0,76,false
ITA,1994,Pagliuca,gianluca-pagliuca,1,83,GK,0,83,false
ITA,1994,Apolloni,luigi-apolloni,2,74,CB/RB,9,74,false
ITA,1994,Benarrivo,antonio-benarrivo,3,73,RB/LB,9,73,false
ITA,1994,Costacurta,alessandro-costacurta,4,83,CB,10,83,false
ITA,1994,Maldini,paolo-maldini,5,89,LB/CB,11,89,true
ITA,1994,Baresi,franco-baresi,6,87,CB,10,87,true
ITA,1994,Minotti,lorenzo-minotti,7,73,CB,9,73,false
ITA,1994,Mussi,roberto-mussi,8,73,RB/RM,33,73,false
ITA,1994,Tassotti,mauro-tassotti,9,76,RB,9,76,false
ITA,1994,R. Baggio,roberto-baggio,10,92,CM/ST/LW,92,41,true
ITA,1994,Albertini,demetrio-albertini,11,81,CM,36,36,false
ITA,1994,Marchegiani,luca-marchegiani,12,74,GK,0,74,false
ITA,1994,D. Baggio,dino-baggio,13,80,CM/RM,36,36,false
ITA,1994,Berti,nicola-berti,14,78,CM/RM,35,35,false
ITA,1994,Conte,antonio-conte,15,76,CM/LM,34,34,false
ITA,1994,Donadoni,roberto-donadoni,16,82,LM/LW,82,37,false
ITA,1994,Evani,alberico-evani,17,70,LM/CM,32,32,false
ITA,1994,Casiraghi,pierluigi-casiraghi,18,77,ST,77,9,false
ITA,1994,Massaro,daniele-massaro,19,75,ST/RW,75,9,false
ITA,1994,Signori,giuseppe-signori,20,80,ST/LW,80,10,false
ITA,1994,Zola,gianfranco-zola,21,83,LW/ST,83,10,false
ITA,1994,Bucci,luca-bucci,22,70,GK,0,70,false
ITA,1998,Toldo,francesco-toldo,1,82,GK,0,82,false
ITA,1998,Bergomi,giuseppe-bergomi,2,80,CB,10,80,false
ITA,1998,Maldini,paolo-maldini,3,95,LB/CB,11,95,true
ITA,1998,Cannavaro,fabio-cannavaro,4,82,CB,10,82,false
ITA,1998,Costacurta,alessandro-costacurta,5,82,CB,10,82,false
ITA,1998,Nesta,alessandro-nesta,6,83,CB,10,83,false
ITA,1998,Pessotto,gianluca-pessotto,7,74,RB/LB,9,74,false
ITA,1998,Torricelli,moreno-torricelli,8,76,RB,9,76,false
ITA,1998,Albertini,demetrio-albertini,9,82,CM,37,37,false
ITA,1998,Del Piero,alessandro-del-piero,10,89,ST/LW,89,11,true
ITA,1998,D. Baggio,dino-baggio,11,79,CM/RM,36,36,false
ITA,1998,Pagliuca,gianluca-pagliuca,12,83,GK,0,83,false
ITA,1998,Cois,sandro-cois,13,68,CM,31,31,false
ITA,1998,Di Biagio,luigi-di-biagio,14,78,CM/LM,35,35,false
ITA,1998,Di Livio,angelo-di-livio,15,79,RM/RW,79,36,false
ITA,1998,Di Matteo,roberto-di-matteo,16,79,CM/RM,36,36,false
ITA,1998,Moriero,francesco-moriero,17,73,RW/RM,73,33,false
ITA,1998,R. Baggio,roberto-baggio,18,88,ST/CM,88,40,true
ITA,1998,Inzaghi,filippo-inzaghi,19,84,ST,84,10,false
ITA,1998,Chiesa,enrico-chiesa,20,80,RW/ST,80,10,false
ITA,1998,Vieri,christian-vieri,21,85,ST,85,10,false
ITA,1998,Buffon,gianluigi-buffon,22,80,GK,0,80,false
ITA,2006,Buffon,gianluigi-buffon,1,92,GK,0,92,true
ITA,2006,Zaccardo,cristian-zaccardo,2,73,RB/CB,9,73,false
ITA,2006,Grosso,fabio-grosso,3,80,LB,10,80,false
ITA,2006,De Rossi,daniele-de-rossi,4,81,CM/RM,36,36,false
ITA,2006,Cannavaro,fabio-cannavaro,5,92,CB,11,92,true
ITA,2006,Barzagli,andrea-barzagli,6,76,CB,9,76,false
ITA,2006,Del Piero,alessandro-del-piero,7,84,ST/LW,84,10,true
ITA,2006,Gattuso,gennaro-gattuso,8,83,CM/RM,37,37,false
ITA,2006,Toni,luca-toni,9,83,ST,83,10,false
ITA,2006,Totti,francesco-totti,10,87,CM/ST,87,39,true
ITA,2006,Gilardino,alberto-gilardino,11,78,ST,78,9,false
ITA,2006,Peruzzi,angelo-peruzzi,12,76,GK,0,76,false
ITA,2006,Nesta,alessandro-nesta,13,87,CB,10,87,true
ITA,2006,Amelia,marco-amelia,14,70,GK,0,70,false
ITA,2006,Iaquinta,vincenzo-iaquinta,15,76,ST/RW,76,9,false
ITA,2006,Camoranesi,mauro-camoranesi,16,80,RW/RM,80,36,false
ITA,2006,Barone,simone-barone,17,70,CM/LM,32,32,false
ITA,2006,Inzaghi,filippo-inzaghi,18,81,ST,81,10,false
ITA,2006,Zambrotta,gianluca-zambrotta,19,85,RB/LB,10,85,false
ITA,2006,Perrotta,simone-perrotta,20,78,LM/CM,35,35,false
ITA,2006,Pirlo,andrea-pirlo,21,89,CM,40,40,true
ITA,2006,Oddo,massimo-oddo,22,74,RB,9,74,false
ITA,2006,Materazzi,marco-materazzi,23,81,CB,10,81,false
JPN,2002,Kawaguchi,yoshikatsu-kawaguchi,1,80,GK,0,80,true
JPN,2002,Akita,yutaka-akita,2,74,CB,9,74,false
JPN,2002,Matsuda,naoki-matsuda,3,76,CB,9,76,false
JPN,2002,Morioka,ryuzo-morioka,4,73,CB/RB,9,73,false
JPN,2002,Inamoto,junichi-inamoto,5,79,CM,36,36,false
JPN,2002,Hattori,toshihiro-hattori,6,73,LB/CB,9,73,false
JPN,2002,Nakata,hidetoshi-nakata,7,85,CM,38,38,true
JPN,2002,Morishima,hiroaki-morishima,8,74,RW/LW,74,9,false
JPN,2002,Nishizawa,akinori-nishizawa,9,75,ST,75,9,false
JPN,2002,Nakayama,masashi-nakayama,10,78,ST,78,9,false
JPN,2002,Suzuki,takayuki-suzuki,11,76,ST,76,9,false
JPN,2002,Narazaki,seigo-narazaki,12,75,GK,0,75,false
JPN,2002,Yanagisawa,atsushi-yanagisawa,13,75,ST,75,9,false
JPN,2002,Santos,alessandro-santos,14,79,RM/LM,36,36,false
JPN,2002,Fukunishi,takashi-fukunishi,15,74,CM/RM,33,33,false
JPN,2002,K.Nakata,koji-nakata,16,74,RB/CB,9,74,false
JPN,2002,Miyamoto,tsuneyasu-miyamoto,17,78,CB,9,78,false
JPN,2002,Ono,shinji-ono,18,80,CM,36,36,false
JPN,2002,Ogasawara,mitsuo-ogasawara,19,72,CM/RM,32,32,false
JPN,2002,Myojin,tomokazu-myojin,20,71,RM/CM,32,32,false
JPN,2002,Toda,kazuyuki-toda,21,73,CM/CB,33,73,false
JPN,2002,Ichikawa,daisuke-ichikawa,22,70,RM/CM,32,32,false
JPN,2022,Kawashima,eiji-kawashima,1,68,GK,0,68,false
JPN,2022,Yamane,miki-yamane,2,73,RB/RM,33,73,false
JPN,2022,Taniguchi,shogo-taniguchi,3,73,CB,9,73,false
JPN,2022,Itakura,ko-itakura,4,77,CB,9,77,false
JPN,2022,Nagatomo,yuto-nagatomo,5,74,LB/LM,33,74,false
JPN,2022,Endō,wataru-endo,6,79,CM/RM/CB,36,79,false
JPN,2022,Shibasaki,gaku-shibasaki,7,74,CM/RM,33,33,false
JPN,2022,Dōan,ritsu-doan,8,78,RW/LM/CM,78,35,false
JPN,2022,Mitoma,kaoru-mitoma,9,83,LW/ST,83,10,false
JPN,2022,Minamino,takumi-minamino,10,77,CM/LW/ST,77,35,false
JPN,2022,Kubo,takefusa-kubo,11,79,RW/CM/LM,79,36,false
JPN,2022,Gonda,shuichi-gonda,12,73,GK,0,73,false
JPN,2022,Morita,hidemasa-morita,13,76,CM/RM,34,34,false
JPN,2022,J. Itō,junya-ito,14,78,RW/LM,78,35,false
JPN,2022,Kamada,daichi-kamada,15,80,CM/LM,36,36,false
JPN,2022,Tomiyasu,takehiro-tomiyasu,16,81,CB/RB,10,81,false
JPN,2022,Tanaka,ao-tanaka,17,74,CM/RM,33,33,false
JPN,2022,Asano,takuma-asano,18,74,ST/RW,74,9,false
JPN,2022,Sakai,hiroki-sakai,19,74,RB/RM,33,74,false
JPN,2022,Machino,shuto-machino,20,68,ST/LW,68,8,false
JPN,2022,Ueda,ayase-ueda,21,72,ST,72,9,false
JPN,2022,Yoshida,maya-yoshida,22,78,CB,9,78,false
JPN,2022,Schmidt,daniel-schmidt,23,70,GK,0,70,false
JPN,2022,Sōma,yuki-soma,24,69,LW/LM,69,31,false
JPN,2022,Maeda,daizen-maeda,25,74,ST/LW,74,9,false
JPN,2022,H. Itō,hiroki-ito,26,74,CB/LB,9,74,false
KOR,2002,Lee Woon-jae,lee-woon-jae,1,79,GK,0,79,false
KOR,2002,Hyun Young-min,hyun-young-min,2,71,CB/RB,9,71,false
KOR,2002,Choi Sung-yong,choi-sung-yong,3,73,RM/RB/LM,33,73,false
KOR,2002,Choi Jin-cheul,choi-jin-cheul,4,76,CB,9,76,false
KOR,2002,Kim Nam-il,kim-nam-il,5,77,CM/RM,35,35,false
KOR,2002,Yoo Sang-chul,yoo-sang-chul,6,78,CM/RM,35,35,false
KOR,2002,Kim Tae-young,kim-tae-young,7,74,CB,9,74,false
KOR,2002,Choi Tae-uk,choi-tae-uk,8,73,ST/RW,73,9,false
KOR,2002,Seol Ki-hyeon,seol-ki-hyeon,9,78,LW/ST/LM,78,35,false
KOR,2002,Lee Young-pyo,lee-young-pyo,10,79,LB/LM,36,79,false
KOR,2002,Choi Yong-soo,choi-yong-soo,11,74,ST/LW,74,9,false
KOR,2002,Kim Byung-ji,kim-byung-ji,12,72,GK,0,72,false
KOR,2002,Lee Eul-yong,lee-eul-yong,13,73,LM/CM/LB,33,73,false
KOR,2002,Lee Chun-soo,lee-chun-soo,14,76,LW/LM/RW,76,34,false
KOR,2002,Lee Min-sung,lee-min-sung,15,71,RB/CB,9,71,false
KOR,2002,Cha Du-ri,cha-du-ri,16,72,RW/ST/RB,72,72,false
KOR,2002,Yoon Jong-hwan,yoon-jong-hwan,17,72,CM/RM,32,32,false
KOR,2002,Hwang Sun-hong,hwang-sun-hong,18,76,ST,76,9,false
KOR,2002,Ahn Jung-hwan,ahn-jung-hwan,19,79,ST/LW/CM,79,36,false
KOR,2002,Hong Myung-bo,hong-myung-bo,20,81,CB/CM,36,81,false
KOR,2002,Park Ji-sung,park-ji-sung,21,81,CM/LM/RM,36,36,false
KOR,2002,Song Chong-gug,song-chong-gug,22,74,RB/RM/CB,33,74,false
KOR,2002,Choi Eun-sung,choi-eun-sung,23,68,GK,0,68,false
MAR,1986,Badou,ezzaki-badou,1,87,GK,0,87,true
MAR,1986,Khalifa,labid-khalifa,2,68,RB,8,68,false
MAR,1986,Lamriss,abdelmajid-lamriss,3,74,CB,9,74,false
MAR,1986,El Biyaz,mustapha-el-biyaz,4,75,CB,9,75,false
MAR,1986,Bouyahyaoui,noureddine-bouyahyaoui,5,75,CB,9,75,false
MAR,1986,Dolmy,abdelmajid-dolmy,6,81,CM/RW/RM,81,36,false
MAR,1986,El Haddaoui,mustafa-el-haddaoui,7,78,CM,35,35,false
MAR,1986,Bouderbala,aziz-bouderbala,8,83,CM/LM,37,37,true
MAR,1986,Merry Krimau,abdelkrim-merry,9,77,ST,77,9,false
MAR,1986,Timoumi,mohamed-timoumi,10,85,CM,38,38,true
MAR,1986,M. Merry,mustafa-merry,11,74,ST,74,9,false
MAR,1986,Hmied,salahdine-hmied,12,70,GK,0,70,false
MAR,1986,Rhiati,abdelfettah-rhiati,13,73,ST,73,9,false
MAR,1986,Ouadani,lahcen-ouadani,14,72,LB,9,72,false
MAR,1986,M. El Haddaoui,mouncif-el-haddaoui,15,74,CM,33,33,false
MAR,1986,Amanallah,azzedine-amanallah,16,73,CM,33,33,false
MAR,1986,Khairi,abderrazak-khairi,17,79,LW/ST,79,9,false
MAR,1986,Sahil,mohammed-sahil,18,73,CM,33,33,false
MAR,1986,Jilal,fadel-jilal,19,73,CM,33,33,false
MAR,1986,Bidane,abdellah-bidane,20,72,CB,9,72,false
MAR,1986,Souleimani,abdelaziz-souleimani,21,72,CM,32,32,false
MAR,1986,Mouddani,abdelfettah-mouddani,22,68,GK,0,68,false
MAR,2022,Bono,yassine-bounou,1,83,GK,0,83,false
MAR,2022,Hakimi,achraf-hakimi,2,84,RB/RM,38,84,false
MAR,2022,Mazraoui,noussair-mazraoui,3,79,RB/LB,9,79,false
MAR,2022,Amrabat,sofyan-amrabat,4,81,CM/RM,36,36,false
MAR,2022,Aguerd,nayef-aguerd,5,78,CB,9,78,false
MAR,2022,Saïss,romain-saiss,6,78,CB,9,78,false
MAR,2022,Ziyech,hakim-ziyech,7,82,RW/CM,82,37,false
MAR,2022,Ounahi,azzedine-ounahi,8,77,CM/RM,35,35,false
MAR,2022,Hamdallah,abderrazak-hamdallah,9,73,ST,73,9,false
MAR,2022,Zaroury,anass-zaroury,10,70,LW/ST,70,8,false
MAR,2022,Sabiri,abdelhamid-sabiri,11,72,CM/LM,32,32,false
MAR,2022,Munir,munir-mohamedi,12,70,GK,0,70,false
MAR,2022,Chair,ilias-chair,13,73,CM/LM,33,33,false
MAR,2022,Aboukhlal,zakaria-aboukhlal,14,75,RW/ST,75,9,false
MAR,2022,Amallah,selim-amallah,15,74,CM/RM,33,33,false
MAR,2022,Ezzalzouli,abde-ezzalzouli,16,74,LW/ST,74,9,false
MAR,2022,Boufal,sofiane-boufal,17,76,LW/LM,76,34,false
MAR,2022,El Yamiq,jawad-el-yamiq,18,73,CB,9,73,false
MAR,2022,En-Nesyri,youssef-en-nesyri,19,78,ST/RW,78,9,false
MAR,2022,Dari,achraf-dari,20,71,CB,9,71,false
MAR,2022,Cheddira,walid-cheddira,21,71,ST,71,9,false
MAR,2022,Tagnaouti,ahmed-reda-tagnaouti,22,69,GK,0,69,false
MAR,2022,El Khannous,bilal-el-khannous,23,71,CM/LM,32,32,false
MAR,2022,Benoun,badr-benoun,24,70,CB,8,70,false
MAR,2022,Attiyat Allah,yahia-attiyat-allah,25,71,LB/RB,9,71,false
MAR,2022,Jabrane,yahya-jabrane,26,70,CM/RM,32,32,false
MEX,1970,Calderón,ignacio-calderon,1,76,GK,0,76,false
MEX,1970,Alejándrez,juan-manuel-alejandrez,2,72,RB,9,72,false
MEX,1970,Peña,gustavo-pena,3,77,CB,9,77,true
MEX,1970,Montes,francisco-montes,4,72,CB,9,72,false
MEX,1970,M. Pérez,mario-perez,5,73,LB,9,73,false
MEX,1970,Hernández,guillermo-hernandez,6,74,CB,9,74,false
MEX,1970,Rivas,marcos-rivas,7,72,RM/CM,32,32,false
MEX,1970,Munguía,antonio-munguia,8,74,CM,33,33,false
MEX,1970,Borja,enrique-borja,9,80,ST,80,10,true
MEX,1970,Salgado,horacio-lopez-salgado,10,75,LW/ST,75,9,false
MEX,1970,Padilla,aaron-padilla,11,74,RW,74,9,false
MEX,1970,Mota,antonio-mota,12,70,GK,0,70,false
MEX,1970,Vantolrá,jose-vantolra,13,73,RB/CB,9,73,false
MEX,1970,Guzmán,javier-guzman,14,71,CB,9,71,false
MEX,1970,Pulido,hector-pulido,15,72,CM,32,32,false
MEX,1970,Díaz,isidoro-diaz,16,71,LW/RW,71,9,false
MEX,1970,González,jose-luis-gonzalez,17,72,LM,32,32,false
MEX,1970,Velarde,mario-velarde,18,75,CM/LM,34,34,false
MEX,1970,Valdivia,javier-valdivia,19,71,ST,71,9,false
MEX,1970,Basaguren,juan-ignacio-basaguren,20,73,CM,33,33,false
MEX,1970,Fragoso,javier-fragoso,21,74,LW,74,9,false
MEX,1970,Castrejón,francisco-castrejon,22,68,GK,0,68,false
MEX,1978,P. Reyes,jose-pilar-reyes,1,72,GK,0,72,false
MEX,1978,Nájera,manuel-najera,2,70,RB,8,70,false
MEX,1978,Tena,alfredo-tena,3,71,LB/CB,9,71,false
MEX,1978,E. Ramos,eduardo-ramos,4,74,CB,9,74,false
MEX,1978,Vázquez,arturo-vazquez-ayala,5,76,CB,9,76,false
MEX,1978,Mendizábal,guillermo-mendizabal,6,70,CM/RM,32,32,false
MEX,1978,De la Torre,antonio-de-la-torre,7,78,LM/CM,35,35,false
MEX,1978,López Zarza,enrique-lopez-zarza,8,71,LM/LW,71,32,false
MEX,1978,Rangel,victor-rangel,9,75,ST,75,9,false
MEX,1978,C. Ortega,cristobal-ortega,10,73,ST/LW,73,9,false
MEX,1978,H. Sánchez,hugo-sanchez,11,82,ST,82,10,true
MEX,1978,J. Martínez,jesus-martinez,12,68,RB/CB,8,68,false
MEX,1978,Cisneros,rigoberto-cisneros,13,69,CB,8,69,false
MEX,1978,C. Gómez,carlos-gomez,14,69,CB/LB,8,69,false
MEX,1978,I. Flores,ignacio-flores-ocaranza,15,70,LB/CB,8,70,false
MEX,1978,Cárdenas,javier-cardenas,16,72,RM/CM,32,32,false
MEX,1978,Cuéllar,leonardo-cuellar,17,73,LM/CM,33,33,false
MEX,1978,Lugo,gerardo-lugo,18,71,RM/CM,32,32,false
MEX,1978,H. Rodríguez,hugo-rene-rodriguez,19,70,RW/ST,70,8,false
MEX,1978,Medina,mario-medina,20,68,ST,68,8,false
MEX,1978,Isiordia,raul-isiordia,21,69,ST/RW,69,8,false
MEX,1978,P. Soto,pedro-soto,22,71,GK,0,71,false
MEX,1986,Larios,pablo-larios,1,78,GK,0,78,false
MEX,1986,Trejo,mario-trejo,2,75,RB/RM,34,75,false
MEX,1986,Quirarte,fernando-quirarte,3,79,CB/RB,9,79,false
MEX,1986,Manzo,armando-manzo,4,74,CB,9,74,false
MEX,1986,Cruz,francisco-javier-cruz,5,73,ST/RW,73,9,false
MEX,1986,De los Cobos,carlos-de-los-cobos,6,75,CM/LM,34,34,false
MEX,1986,España,miguel-espana,7,77,CM/RM,35,35,false
MEX,1986,Domínguez,alejandro-dominguez,8,72,CM/RM,32,32,false
MEX,1986,Hugo Sánchez,hugo-sanchez,9,88,ST/LW,88,11,true
MEX,1986,Boy,tomas-boy,10,80,CM,36,36,false
MEX,1986,Hermosillo,carlos-hermosillo,11,76,ST/RW,76,9,false
MEX,1986,I. Rodríguez,ignacio-rodriguez,12,70,GK,0,70,false
MEX,1986,Aguirre,javier-aguirre,13,76,CM/RM,34,34,false
MEX,1986,F. Cruz,felix-cruz,14,73,LB/LM,33,73,false
MEX,1986,Flores,luis-flores,15,78,RW/ST,78,9,false
MEX,1986,Muñoz,carlos-munoz,16,72,RM/CM,32,32,false
MEX,1986,Servín,raul-servin,17,74,CB,9,74,false
MEX,1986,Amador,rafael-amador,18,73,LB/CB,9,73,false
MEX,1986,J. Hernández,javier-hernandez,19,72,LM/LW,72,32,false
MEX,1986,Heredia,olaf-heredia,20,69,GK,0,69,false
MEX,1986,Ortega,cristobal-ortega,21,72,LW/ST,72,9,false
MEX,1986,Negrete,manuel-negrete,22,81,CM/LM,36,36,false
MEX,1994,Campos,jorge-campos,1,87,GK,0,87,true
MEX,1994,C. Suárez,claudio-suarez,2,82,CB/RB,10,82,false
MEX,1994,J.D. Ramírez,juan-de-dios-ramirez,3,76,CB,9,76,false
MEX,1994,Ambríz,ignacio-ambriz,4,78,CB/RM,35,78,false
MEX,1994,R. Ramírez,ramon-ramirez,5,82,CM/RM,37,37,false
MEX,1994,Bernal,marcelino-bernal,6,76,CM/RM,34,34,false
MEX,1994,Hermosillo,carlos-hermosillo,7,79,ST,79,9,false
MEX,1994,García Aspe,alberto-garcia-aspe,8,83,CM,37,37,false
MEX,1994,H. Sánchez,hugo-sanchez,9,91,ST,91,11,true
MEX,1994,L. García,luis-garcia,10,84,ST/LW,84,10,false
MEX,1994,Zague,zague,11,79,ST,79,9,false
MEX,1994,F. Fernández,felix-fernandez,12,72,GK,0,72,false
MEX,1994,J.C. Chávez,juan-carlos-chavez,13,72,CM,32,32,false
MEX,1994,Del Olmo,joaquin-del-olmo,14,74,CM/LM,33,33,false
MEX,1994,Espinoza,missael-espinoza,15,75,CM,34,34,false
MEX,1994,Valdéz,luis-antonio-valdez,16,73,ST/LW,73,9,false
MEX,1994,Galindo,benjamin-galindo,17,77,CM/LM,35,35,false
MEX,1994,Salgado,jose-luis-salgado,18,71,RB/CB,9,71,false
MEX,1994,Salvador,luis-miguel-salvador,19,73,ST/RW,73,9,false
MEX,1994,J. Rodríguez,jorge-rodriguez,20,75,CM/RM,34,34,false
MEX,1994,R. Gutiérrez,raul-gutierrez,21,74,RB/CB,9,74,false
MEX,1994,A. Chávez,adrian-chavez,22,71,GK,0,71,false
MEX,2002,O. Pérez,oscar-perez,1,79,GK,0,79,false
MEX,2002,De Anda,francisco-gabriel-de-anda,2,72,RB,9,72,false
MEX,2002,R. García,rafael-garcia,3,74,RM/CM,33,33,false
MEX,2002,Márquez,rafael-marquez,4,84,CB,10,84,true
MEX,2002,Vidrio,manuel-vidrio,5,74,CB,9,74,false
MEX,2002,Torrado,gerardo-torrado,6,79,CM,36,36,false
MEX,2002,Morales,ramon-morales,7,78,LW/CM,78,35,false
MEX,2002,García Aspe,alberto-garcia-aspe,8,81,CM,36,36,false
MEX,2002,Borgetti,jared-borgetti,9,84,ST,84,10,true
MEX,2002,Blanco,cuauhtemoc-blanco,10,83,ST/CM,83,37,true
MEX,2002,Luna,braulio-luna,11,72,LM/CM,32,32,false
MEX,2002,O. Sánchez,oswaldo-sanchez,12,77,GK,0,77,false
MEX,2002,Mercado,sigifredo-mercado,13,72,RM/CM,32,32,false
MEX,2002,Villa,german-villa,14,76,CM,34,34,false
MEX,2002,Hernández,luis-hernandez,15,79,ST,79,9,false
MEX,2002,Carmona,salvador-carmona,16,75,LB/CB,9,75,false
MEX,2002,Palencia,francisco-palencia,17,77,ST/LW,77,9,false
MEX,2002,J. Rodríguez,johan-rodriguez,18,71,CM/RW,71,32,false
MEX,2002,Melvin,melvin-brown,20,71,RB/CB,9,71,false
MEX,2002,Arellano,jesus-arellano,21,74,ST/LM,74,33,false
MEX,2002,A. Rodríguez,alberto-rodriguez,22,71,CB,9,71,false
MEX,2002,Campos,jorge-campos,23,80,GK,0,80,false
MEX,2010,Óscar Pérez,oscar-perez,1,74,GK,0,74,false
MEX,2010,F. Rodríguez,francisco-javier-rodriguez,2,76,CB/LB,9,76,false
MEX,2010,Salcido,carlos-salcido,3,79,LB/LM,36,79,false
MEX,2010,Márquez,rafael-marquez,4,85,CB/CM,38,85,false
MEX,2010,Osorio,ricardo-osorio,5,75,CB/RB,9,75,false
MEX,2010,Torrado,gerardo-torrado,6,76,CM/RM,34,34,false
MEX,2010,Barrera,pablo-barrera,7,76,RW/RM,76,34,false
MEX,2010,Castro,israel-castro,8,73,CM/RM,33,33,false
MEX,2010,Franco,guillermo-franco,9,75,ST/LW,75,9,false
MEX,2010,Blanco,cuauhtemoc-blanco,10,80,CM/ST,80,36,false
MEX,2010,Vela,carlos-vela,11,80,LW/ST,80,10,false
MEX,2010,Aguilar,paul-aguilar,12,73,RB/RM,33,73,false
MEX,2010,Ochoa,guillermo-ochoa,13,78,GK,0,78,false
MEX,2010,Chicharito,javier-hernandez,14,81,ST/RW,81,10,false
MEX,2010,Moreno,hector-moreno,15,76,CB,9,76,false
MEX,2010,Juárez,efrain-juarez,16,73,RB/RM,33,73,false
MEX,2010,Dos Santos,giovani-dos-santos,17,82,RW/LW,82,10,false
MEX,2010,Guardado,andres-guardado,18,81,LM/CM,36,36,false
MEX,2010,Magallón,jonny-magallon,19,72,CB,9,72,false
MEX,2010,Torres Nilo,jorge-torres-nilo,20,71,LB/LM,32,71,false
MEX,2010,Bautista,adolfo-bautista,21,73,LM/CM,33,33,false
MEX,2010,Medina,alberto-medina,22,73,RW/LM,73,33,false
MEX,2010,Michel,luis-ernesto-michel,23,70,GK,0,70,false
NED,1974,Geels,ruud-geels,1,74,ST/RW,74,9,false
NED,1974,Haan,arie-haan,2,83,CM/CB/RM,37,83,false
NED,1974,Van Hanegem,willem-van-hanegem,3,88,CM/LM,40,40,false
NED,1974,Van Ierssel,kees-van-ierssel,4,71,CB/RB,9,71,false
NED,1974,Israël,rinus-israel,5,79,CB,9,79,false
NED,1974,Jansen,wim-jansen,6,80,RM/CM,36,36,false
NED,1974,De Jong,theo-de-jong,7,75,CM/RM,34,34,false
NED,1974,Jongbloed,jan-jongbloed,8,76,GK,0,76,false
NED,1974,Keizer,piet-keizer,9,76,LW/LM,76,34,false
NED,1974,R. Van de Kerkhof,rene-van-de-kerkhof,10,78,RM/RW/CM,78,35,false
NED,1974,W. Van de Kerkhof,willy-van-de-kerkhof,11,76,RM/CM,34,34,false
NED,1974,Krol,ruud-krol,12,85,LB/CB,10,85,false
NED,1974,Neeskens,johan-neeskens,13,91,CM/RM,41,41,true
NED,1974,Cruyff,johan-cruyff,14,97,ST/LW/CM,97,44,true
NED,1974,Rensenbrink,rob-rensenbrink,15,86,LW/RW/ST,86,10,false
NED,1974,Rep,johnny-rep,16,82,RW/ST,82,10,false
NED,1974,Rijsbergen,wim-rijsbergen,17,79,CB/RB,9,79,false
NED,1974,Schrijvers,piet-schrijvers,18,73,GK,0,73,false
NED,1974,Strik,pleun-strik,19,70,CB/CM,32,70,false
NED,1974,Suurbier,wim-suurbier,20,81,RB/RM,36,81,false
NED,1974,Treijtel,eddy-treijtel,21,68,GK,0,68,false
NED,1974,Vos,harry-vos,22,69,CB/RB,8,69,false
NED,1978,Schrijvers,piet-schrijvers,1,74,GK,0,74,false
NED,1978,Poortvliet,jan-poortvliet,2,77,RB/CB,9,77,false
NED,1978,Schoenaker,dick-schoenaker,3,73,CM/RM,33,33,false
